count,dis,dis_label
56,http://purl.obolibrary.org/obo/MONDO_0003072,retinal cancer
56,http://purl.obolibrary.org/obo/MONDO_0024341,retinal cell neoplasm
126,http://purl.obolibrary.org/obo/MONDO_0005462,primitive neuroectodermal tumor
770,http://purl.obolibrary.org/obo/MONDO_0021042,glioma
28,http://purl.obolibrary.org/obo/MONDO_0016729,mixed neuronal-glial tumor
28,http://purl.obolibrary.org/obo/MONDO_0017827,malignant peripheral nerve sheath tumor
56,http://purl.obolibrary.org/obo/MONDO_0016752,benign peripheral nerve sheath tumor
28,http://purl.obolibrary.org/obo/MONDO_0019404,perineurioma
588,http://purl.obolibrary.org/obo/MONDO_0004976,amyotrophic lateral sclerosis
28,http://purl.obolibrary.org/obo/MONDO_0020129,acquired motor neuron disease
1946,http://purl.obolibrary.org/obo/MONDO_0000509,non-syndromic intellectual disability
28,http://purl.obolibrary.org/obo/MONDO_0000594,pervasive developmental disorder
28,http://purl.obolibrary.org/obo/MONDO_0100516,complex neurodevelopmental disorder with motor features
560,http://purl.obolibrary.org/obo/MONDO_0100620,developmental and epileptic encephalopathy
14,http://purl.obolibrary.org/obo/MONDO_0100528,Hao-Fountain syndrome due to 16p13.2 microdeletion
28,http://purl.obolibrary.org/obo/MONDO_0018319,familial episodic pain syndrome
56,http://purl.obolibrary.org/obo/MONDO_0017181,hypnic headache
14,http://purl.obolibrary.org/obo/MONDO_0004348,retinal telangiectasia
154,http://purl.obolibrary.org/obo/MONDO_0019516,exudative vitreoretinopathy
280,http://purl.obolibrary.org/obo/MONDO_0003004,macular degeneration
14,http://purl.obolibrary.org/obo/MONDO_0004579,retinoschisis
28,http://purl.obolibrary.org/obo/MONDO_0010563,blue cone monochromacy
14,http://purl.obolibrary.org/obo/MONDO_0100450,CAPN5-related vitreoretinopathy
140,http://purl.obolibrary.org/obo/MONDO_0006808,intracranial arterial disease
42,http://purl.obolibrary.org/obo/MONDO_0017993,cerebral sinovenous thrombosis
14,http://purl.obolibrary.org/obo/MONDO_0018832,HTRA1-related autosomal dominant cerebral small vessel disease
14,http://purl.obolibrary.org/obo/MONDO_0002328,intracranial hemangioma
14,http://purl.obolibrary.org/obo/MONDO_0016718,choroid plexus carcinoma
56,http://purl.obolibrary.org/obo/MONDO_0005475,migraine with aura
28,http://purl.obolibrary.org/obo/MONDO_0017607,caudal regression sequence
70,http://purl.obolibrary.org/obo/MONDO_0009072,Dandy-Walker syndrome
42,http://purl.obolibrary.org/obo/MONDO_0020492,hemimegalencephaly
14,http://purl.obolibrary.org/obo/MONDO_0859257,intellectual developmental disorder with language impairment and early-onset DOPA-responsive dystonia-parkinsonism
14,http://purl.obolibrary.org/obo/MONDO_0016190,qualitative or quantitative defects of protein ZASP
14,http://purl.obolibrary.org/obo/MONDO_0016189,qualitative or quantitative defects of filamin C
56,http://purl.obolibrary.org/obo/MONDO_0958270,central precocious puberty in male
42,http://purl.obolibrary.org/obo/MONDO_0958354,genetic central precocious puberty in female
28,http://purl.obolibrary.org/obo/MONDO_0000156,trigonocephaly
602,http://purl.obolibrary.org/obo/MONDO_0001411,synostosis
126,http://purl.obolibrary.org/obo/MONDO_0015483,mandibulofacial dysostosis
28,http://purl.obolibrary.org/obo/MONDO_0008572,"tibia, hypoplasia or aplasia of, with polydactyly"
14,http://purl.obolibrary.org/obo/MONDO_0009080,split hand-foot malformation 1 with sensorineural hearing loss
14,http://purl.obolibrary.org/obo/MONDO_0009222,Gollop-Wolfgang complex
28,http://purl.obolibrary.org/obo/MONDO_0009231,acromesomelic dysplasia 2B
14,http://purl.obolibrary.org/obo/MONDO_0009232,Fuhrmann syndrome
14,http://purl.obolibrary.org/obo/MONDO_0009845,pelviscapular dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0009955,rapadilino syndrome
42,http://purl.obolibrary.org/obo/MONDO_0016240,hemimelia
14,http://purl.obolibrary.org/obo/MONDO_0010164,"phocomelia, Schinzel type"
14,http://purl.obolibrary.org/obo/MONDO_0009943,Pyle disease
42,http://purl.obolibrary.org/obo/MONDO_0000389,atelosteogenesis
14,http://purl.obolibrary.org/obo/MONDO_0007037,achondroplasia
14,http://purl.obolibrary.org/obo/MONDO_0007208,Boomerang dysplasia
84,http://purl.obolibrary.org/obo/MONDO_0019696,acromesomelic dysplasia
28,http://purl.obolibrary.org/obo/MONDO_0015262,brachyolmia
56,http://purl.obolibrary.org/obo/MONDO_0019702,neonatal osteosclerotic dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0007481,Leri-Weill dyschondrosteosis
112,http://purl.obolibrary.org/obo/MONDO_0016648,multiple epiphyseal dysplasia
588,http://purl.obolibrary.org/obo/MONDO_0016761,spondyloepiphyseal dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0007793,hypochondroplasia
14,http://purl.obolibrary.org/obo/MONDO_0023599,mesomelic dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0008322,pseudoachondroplasia
294,http://purl.obolibrary.org/obo/MONDO_0100510,spondyloepimetaphyseal dysplasia
28,http://purl.obolibrary.org/obo/MONDO_0017042,thanatophoric dysplasia
14,http://purl.obolibrary.org/obo/MONDO_0008700,acheiropody
84,http://purl.obolibrary.org/obo/MONDO_0019648,achondrogenesis
28,http://purl.obolibrary.org/obo/MONDO_0016068,fibrochondrogenesis
14,http://purl.obolibrary.org/obo/MONDO_0009597,"metaphyseal chondrodysplasia, Spahr type"
14,http://purl.obolibrary.org/obo/MONDO_0009940,pycnodysostosis
672,http://purl.obolibrary.org/obo/MONDO_0019019,osteogenesis imperfecta
14,http://purl.obolibrary.org/obo/MONDO_0011907,acrocapitofemoral dysplasia
224,http://purl.obolibrary.org/obo/MONDO_0005105,melanoma
70,http://purl.obolibrary.org/obo/MONDO_0019003,multiple endocrine neoplasia type 2
14,http://purl.obolibrary.org/obo/MONDO_0012552,multiple endocrine neoplasia type 4
28,http://purl.obolibrary.org/obo/MONDO_0013357,"chromosome 17q11.2 deletion syndrome, 1.4Mb"
14,http://purl.obolibrary.org/obo/MONDO_0018208,neurofibromatosis type 1 due to NF1 mutation or intragenic deletion
28,http://purl.obolibrary.org/obo/MONDO_0013300,commissural facial cleft
14,http://purl.obolibrary.org/obo/MONDO_0007615,laurin-Sandrow syndrome
14,http://purl.obolibrary.org/obo/MONDO_0008521,tarsal-carpal coalition syndrome
28,http://purl.obolibrary.org/obo/MONDO_0008931,Cenani-Lenz syndactyly syndrome
14,http://purl.obolibrary.org/obo/MONDO_0009495,Keutel syndrome
14,http://purl.obolibrary.org/obo/MONDO_0010886,2q37 microdeletion syndrome
14,http://purl.obolibrary.org/obo/MONDO_0011732,familial digital arthropathy-brachydactyly
938,http://purl.obolibrary.org/obo/MONDO_0015225,arthrogryposis syndrome
28,http://purl.obolibrary.org/obo/MONDO_0007338,cleft soft palate
28,http://purl.obolibrary.org/obo/MONDO_0008637,bifid uvula
14,http://purl.obolibrary.org/obo/MONDO_0010560,"cleft palate with or without ankyloglossia, X-linked"
28,http://purl.obolibrary.org/obo/MONDO_0015092,cleft hard palate
28,http://purl.obolibrary.org/obo/MONDO_0015479,submucosal cleft palate
70,http://purl.obolibrary.org/obo/MONDO_0009369,non-immune hydrops fetalis
4578,http://purl.obolibrary.org/obo/MONDO_0015159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability
2282,http://purl.obolibrary.org/obo/MONDO_0015161,multiple congenital anomalies/dysmorphic syndrome without intellectual disability
1610,http://purl.obolibrary.org/obo/MONDO_0015160,multiple congenital anomalies/dysmorphic syndrome-variable intellectual disability syndrome
126,http://purl.obolibrary.org/obo/MONDO_0100499,multiple congenital anomalies due to 14q32.2 imprinting defect
14,http://purl.obolibrary.org/obo/MONDO_0007220,brachydactyly type B1
14,http://purl.obolibrary.org/obo/MONDO_0012658,brachydactyly type B2
28,http://purl.obolibrary.org/obo/MONDO_0019628,Rieger anomaly
42,http://purl.obolibrary.org/obo/MONDO_0016475,Beckwith-Wiedemann syndrome due to imprinting defect of 11p15
14,http://purl.obolibrary.org/obo/MONDO_0016476,Beckwith-Wiedemann syndrome due to CDKN1C mutation
14,http://purl.obolibrary.org/obo/MONDO_0016477,Beckwith-Wiedemann syndrome due to 11p15 microdeletion
42,http://purl.obolibrary.org/obo/MONDO_0011153,"hyperinsulinemic hypoglycemia, familial, 2"
14,http://purl.obolibrary.org/obo/MONDO_0011236,"hyperinsulinemic hypoglycemia, familial, 3"
112,http://purl.obolibrary.org/obo/MONDO_0015624,diazoxide-sensitive diffuse hyperinsulinism
56,http://purl.obolibrary.org/obo/MONDO_0017186,diazoxide-resistant hyperinsulinism
14,http://purl.obolibrary.org/obo/MONDO_0017812,segmental progressive overgrowth syndrome with fibroadipose hyperplasia
14,http://purl.obolibrary.org/obo/MONDO_0017546,"congenital vertical talus, unilateral"
14,http://purl.obolibrary.org/obo/MONDO_0017547,"congenital vertical talus, bilateral"
14,http://purl.obolibrary.org/obo/MONDO_0012703,lissencephaly due to TUBA1A mutation
14,http://purl.obolibrary.org/obo/MONDO_0011830,lissencephaly due to LIS1 mutation
28,http://purl.obolibrary.org/obo/MONDO_0014077,cobblestone lissencephaly without muscular or ocular involvement
14,http://purl.obolibrary.org/obo/MONDO_0018280,muscle-eye-brain disease with bilateral multicystic leucodystrophy
28,http://purl.obolibrary.org/obo/MONDO_0032677,lissencephaly 9 with complex brainstem malformation
42,http://purl.obolibrary.org/obo/MONDO_0007872,LADD syndrome
14,http://purl.obolibrary.org/obo/MONDO_0008269,polydactyly of a biphalangeal thumb
14,http://purl.obolibrary.org/obo/MONDO_0008272,polysyndactyly 4
14,http://purl.obolibrary.org/obo/MONDO_0008512,syndactyly type 1
14,http://purl.obolibrary.org/obo/MONDO_0008513,synpolydactyly type 1
14,http://purl.obolibrary.org/obo/MONDO_0008514,syndactyly type 3
28,http://purl.obolibrary.org/obo/MONDO_0008515,syndactyly type 4
14,http://purl.obolibrary.org/obo/MONDO_0008516,syndactyly type 5
14,http://purl.obolibrary.org/obo/MONDO_0010092,Filippi syndrome
14,http://purl.obolibrary.org/obo/MONDO_0011984,synpolydactyly type 2
14,http://purl.obolibrary.org/obo/MONDO_0012271,mesoaxial synostotic syndactyly with phalangeal reduction
42,http://purl.obolibrary.org/obo/MONDO_0017425,preaxial polydactyly of fingers
112,http://purl.obolibrary.org/obo/MONDO_0020927,postaxial polydactyly
14,http://purl.obolibrary.org/obo/MONDO_0700479,mirror-image polydactyly
14,http://purl.obolibrary.org/obo/MONDO_0017080,occipital encephalocele
70,http://purl.obolibrary.org/obo/MONDO_0011818,isolated focal cortical dysplasia type II
14,http://purl.obolibrary.org/obo/MONDO_0017095,isolated focal cortical dysplasia type I
42,http://purl.obolibrary.org/obo/MONDO_0000722,non-syndromic synpolydactyly
14,http://purl.obolibrary.org/obo/MONDO_0010669,syndactyly type 8
56,http://purl.obolibrary.org/obo/MONDO_0018332,"multiple acyl-CoA dehydrogenase deficiency, severe neonatal type"
70,http://purl.obolibrary.org/obo/MONDO_0018333,"multiple acyl-CoA dehydrogenase deficiency, mild type"
14,http://purl.obolibrary.org/obo/MONDO_0009662,mucopolysaccharidosis type 7
14,http://purl.obolibrary.org/obo/MONDO_0030524,"mucopolysaccharidosis, type 10"
14,http://purl.obolibrary.org/obo/MONDO_0008830,aspartylglucosaminuria
14,http://purl.obolibrary.org/obo/MONDO_0009254,fucosidosis
14,http://purl.obolibrary.org/obo/MONDO_0009562,beta-mannosidosis
42,http://purl.obolibrary.org/obo/MONDO_0017734,sialidosis
42,http://purl.obolibrary.org/obo/MONDO_0017779,alpha-N-acetylgalactosaminidase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0008974,Greenberg dysplasia
42,http://purl.obolibrary.org/obo/MONDO_0045017,cholesterol biosynthetic process disease
14,http://purl.obolibrary.org/obo/MONDO_0010498,MEND syndrome
28,http://purl.obolibrary.org/obo/MONDO_0010556,X-linked chondrodysplasia punctata
14,http://purl.obolibrary.org/obo/MONDO_0014793,microcephaly-congenital cataract-psoriasiform dermatitis syndrome
28,http://purl.obolibrary.org/obo/MONDO_0008998,Cockayne syndrome type 3
42,http://purl.obolibrary.org/obo/MONDO_0019569,Cockayne syndrome type 1
42,http://purl.obolibrary.org/obo/MONDO_0019570,Cockayne syndrome type 2
14,http://purl.obolibrary.org/obo/MONDO_0009557,mandibuloacral dysplasia with type A lipodystrophy
14,http://purl.obolibrary.org/obo/MONDO_0012074,mandibuloacral dysplasia with type B lipodystrophy
42,http://purl.obolibrary.org/obo/MONDO_0020480,sulfite oxidase deficiency due to molybdenum cofactor deficiency
14,http://purl.obolibrary.org/obo/MONDO_0010089,isolated sulfite oxidase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0013051,autosomal recessive cutis laxa type 2B
14,http://purl.obolibrary.org/obo/MONDO_0100609,ALPL-related autosomal recessive hypophosphatasia
14,http://purl.obolibrary.org/obo/MONDO_0016607,odontohypophosphatasia
14,http://purl.obolibrary.org/obo/MONDO_0700424,prenatal benign hypophosphatasia
14,http://purl.obolibrary.org/obo/MONDO_1010154,adult hypophosphatasia
14,http://purl.obolibrary.org/obo/MONDO_1010168,childhood hypophosphatasia
14,http://purl.obolibrary.org/obo/MONDO_1010169,infantile hypophosphatasia
28,http://purl.obolibrary.org/obo/MONDO_0100122,GNPTAB-mucolipidosis
84,http://purl.obolibrary.org/obo/MONDO_0031422,familial mucolipidosis
14,http://purl.obolibrary.org/obo/MONDO_0005775,G6PD deficiency
532,http://purl.obolibrary.org/obo/MONDO_0002412,disorder of glycogen metabolism
42,http://purl.obolibrary.org/obo/MONDO_0002474,primary hyperoxaluria
112,http://purl.obolibrary.org/obo/MONDO_0800152,disorder of galactose and fructose metabolism
1064,http://purl.obolibrary.org/obo/MONDO_0017706,disorder of carbohydrate transmembrane transport and absorption
28,http://purl.obolibrary.org/obo/MONDO_0017689,disorder of fructose metabolism
518,http://purl.obolibrary.org/obo/MONDO_0017688,disorder of glycolysis
28,http://purl.obolibrary.org/obo/MONDO_0015454,multiple carboxylase deficiency
70,http://purl.obolibrary.org/obo/MONDO_0017690,disorder of galactose metabolism
84,http://purl.obolibrary.org/obo/MONDO_0018605,disorders of pentose/polyol metabolism
14,http://purl.obolibrary.org/obo/MONDO_0800044,congenital disorder of deglycosylation 1
1092,http://purl.obolibrary.org/obo/MONDO_0019245,lysosomal lipid storage disorder
56,http://purl.obolibrary.org/obo/MONDO_0001822,hypolipoproteinemia
182,http://purl.obolibrary.org/obo/MONDO_0005523,steroid inherited metabolic disorder
28,http://purl.obolibrary.org/obo/MONDO_0019229,inborn disorder of ketolysis
364,http://purl.obolibrary.org/obo/MONDO_0018117,"disorder of phospholipids, sphingolipids and fatty acids biosynthesis"
420,http://purl.obolibrary.org/obo/MONDO_0037858,inherited fatty acid metabolism disorder
28,http://purl.obolibrary.org/obo/MONDO_1060107,CYP7B1-related disorder of oxysterol accumulation
28,http://purl.obolibrary.org/obo/MONDO_0012172,mitochondrial trifunctional protein deficiency
70,http://purl.obolibrary.org/obo/MONDO_0017986,disorder of plasmalogens biosynthesis
14,http://purl.obolibrary.org/obo/MONDO_0000211,"striatal degeneration, autosomal dominant"
42,http://purl.obolibrary.org/obo/MONDO_0000351,disorder of methionine catabolism
42,http://purl.obolibrary.org/obo/MONDO_0017351,inborn disorder of lysine and hydroxylysine metabolism
42,http://purl.obolibrary.org/obo/MONDO_0016790,tricarboxylic acid cycle disorder
350,http://purl.obolibrary.org/obo/MONDO_0019223,disorder of fatty acid and ketone body metabolism
140,http://purl.obolibrary.org/obo/MONDO_0006507,hereditary hemochromatosis
14,http://purl.obolibrary.org/obo/MONDO_0008713,acrodermatitis enteropathica
14,http://purl.obolibrary.org/obo/MONDO_0008846,atransferrinemia
14,http://purl.obolibrary.org/obo/MONDO_0010200,Wilson disease
84,http://purl.obolibrary.org/obo/MONDO_0018100,familial primary hypomagnesemia
112,http://purl.obolibrary.org/obo/MONDO_0019600,xeroderma pigmentosum
14,http://purl.obolibrary.org/obo/MONDO_0008842,"ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia"
56,http://purl.obolibrary.org/obo/MONDO_0031219,mismatch repair cancer syndrome
42,http://purl.obolibrary.org/obo/MONDO_0015797,UV-sensitive syndrome
14,http://purl.obolibrary.org/obo/MONDO_0011225,severe combined immunodeficiency due to DCLRE1C deficiency
42,http://purl.obolibrary.org/obo/MONDO_0020771,"spinocerebellar ataxia, autosomal recessive, with axonal neuropathy"
14,http://purl.obolibrary.org/obo/MONDO_0013898,karyomegalic interstitial nephritis
14,http://purl.obolibrary.org/obo/MONDO_0014399,ataxia-telangiectasia-like disorder 2
14,http://purl.obolibrary.org/obo/MONDO_0024557,ataxia-telangiectasia-like disorder 1
42,http://purl.obolibrary.org/obo/MONDO_0017738,lysosomal glycogen storage disease
84,http://purl.obolibrary.org/obo/MONDO_0015674,late infantile neuronal ceroid lipofuscinosis
14,http://purl.obolibrary.org/obo/MONDO_0017736,disorder of sialic acid metabolism
14,http://purl.obolibrary.org/obo/MONDO_0013342,hereditary spastic paraplegia 48
98,http://purl.obolibrary.org/obo/MONDO_0019246,inborn disorder of lysosomal amino acid transport
224,http://purl.obolibrary.org/obo/MONDO_0017731,glycoproteinosis
252,http://purl.obolibrary.org/obo/MONDO_0019239,inborn disorder of serine family metabolism
42,http://purl.obolibrary.org/obo/MONDO_0017352,disorder of glutamine metabolism
14,http://purl.obolibrary.org/obo/MONDO_0017684,disorder of beta and omega amino acid metabolism
28,http://purl.obolibrary.org/obo/MONDO_0020698,inborn error of biotin metabolism
420,http://purl.obolibrary.org/obo/MONDO_0018134,disorder of melanin metabolism
126,http://purl.obolibrary.org/obo/MONDO_0019230,inborn disorder of ornithine or proline metabolism
98,http://purl.obolibrary.org/obo/MONDO_0019241,inborn disorder of the gamma-glutamyl cycle
350,http://purl.obolibrary.org/obo/MONDO_0005500,congenital disorder of glycosylation type I
252,http://purl.obolibrary.org/obo/MONDO_0005501,congenital disorder of glycosylation type II
364,http://purl.obolibrary.org/obo/MONDO_0017740,disorder of protein N-glycosylation
322,http://purl.obolibrary.org/obo/MONDO_0017749,disorder of multiple glycosylation
28,http://purl.obolibrary.org/obo/MONDO_0100586,B3GALT6-congenital disorder of glycosylation
14,http://purl.obolibrary.org/obo/MONDO_0013440,autosomal recessive limb-girdle muscular dystrophy type 2P
14,http://purl.obolibrary.org/obo/MONDO_0014731,seizures-scoliosis-macrocephaly syndrome
294,http://purl.obolibrary.org/obo/MONDO_0017741,disorder of protein O-glycosylation
70,http://purl.obolibrary.org/obo/MONDO_0018278,congenital muscular dystrophy with intellectual disability
14,http://purl.obolibrary.org/obo/MONDO_0010188,familial isolated deficiency of vitamin E
56,http://purl.obolibrary.org/obo/MONDO_0007099,familial visceral amyloidosis
28,http://purl.obolibrary.org/obo/MONDO_0007100,familial amyloid neuropathy
14,http://purl.obolibrary.org/obo/MONDO_0017810,variant ABeta2M amyloidosis
56,http://purl.obolibrary.org/obo/MONDO_0006536,congenital generalized lipodystrophy
126,http://purl.obolibrary.org/obo/MONDO_0020088,familial partial lipodystrophy
14,http://purl.obolibrary.org/obo/MONDO_0013572,Keppen-Lubinsky syndrome
42,http://purl.obolibrary.org/obo/MONDO_0007796,"hypoparathyroidism, familial isolated 1"
28,http://purl.obolibrary.org/obo/MONDO_0018543,autosomal dominant hypocalcemia
28,http://purl.obolibrary.org/obo/MONDO_0018459,isolated glycerol kinase deficiency
168,http://purl.obolibrary.org/obo/MONDO_0019142,inherited porphyria
14,http://purl.obolibrary.org/obo/MONDO_0013536,heme oxygenase 1 deficiency
14,http://purl.obolibrary.org/obo/MONDO_0020721,X-linked sideroblastic anemia 1
420,http://purl.obolibrary.org/obo/MONDO_0017758,disorder of vitamin and non-protein cofactor absorption and transport
14,http://purl.obolibrary.org/obo/MONDO_0014013,maternal riboflavin deficiency
434,http://purl.obolibrary.org/obo/MONDO_0017761,disorder of mineral absorption and transport
196,http://purl.obolibrary.org/obo/MONDO_0018911,maturity-onset diabetes of the young
238,http://purl.obolibrary.org/obo/MONDO_0016391,neonatal diabetes mellitus
252,http://purl.obolibrary.org/obo/MONDO_0100257,peroxisomal single enzyme/protein defect
28,http://purl.obolibrary.org/obo/MONDO_0100276,disorder of defective peroxisomal and mitochondrial fission
42,http://purl.obolibrary.org/obo/MONDO_0019237,inborn disorder of pyridoxine metabolism
84,http://purl.obolibrary.org/obo/MONDO_0019219,inborn disorder of neurotransmitter metabolism and transport
98,http://purl.obolibrary.org/obo/MONDO_0019253,metabolic disease involving other neurotransmitter deficiency
84,http://purl.obolibrary.org/obo/MONDO_0800159,disorder of polyamine metabolism
56,http://purl.obolibrary.org/obo/MONDO_0019232,inborn disorder of peptide metabolism
98,http://purl.obolibrary.org/obo/MONDO_0040566,inherited glutathione metabolism disease
42,http://purl.obolibrary.org/obo/MONDO_0100477,disorder of methylamine metabolism
14,http://purl.obolibrary.org/obo/MONDO_0008295,sporadic porphyria cutanea tarda
14,http://purl.obolibrary.org/obo/MONDO_0012104,acquired partial lipodystrophy
42,http://purl.obolibrary.org/obo/MONDO_0019226,glucose transport disorder
14,http://purl.obolibrary.org/obo/MONDO_0009114,congenital sucrase-isomaltase deficiency
140,http://purl.obolibrary.org/obo/MONDO_0001436,hemosiderosis
70,http://purl.obolibrary.org/obo/MONDO_0001566,hypercalcemia disease
70,http://purl.obolibrary.org/obo/MONDO_0002123,calcinosis
140,http://purl.obolibrary.org/obo/MONDO_0004737,homocystinuria
14,http://purl.obolibrary.org/obo/MONDO_0009058,cystathioninuria
14,http://purl.obolibrary.org/obo/MONDO_0009607,methionine adenosyltransferase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0029144,extraoral halitosis due to methanethiol oxidase deficiency
98,http://purl.obolibrary.org/obo/MONDO_0018162,neurometabolic disorder due to serine deficiency
14,http://purl.obolibrary.org/obo/MONDO_0012996,AGAT deficiency
14,http://purl.obolibrary.org/obo/MONDO_0012999,guanidinoacetate methyltransferase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0010083,succinic semialdehyde dehydrogenase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0013166,GABA aminotransaminase deficiency
42,http://purl.obolibrary.org/obo/MONDO_0004741,tyrosinemia
14,http://purl.obolibrary.org/obo/MONDO_0007700,hawkinsinuria
56,http://purl.obolibrary.org/obo/MONDO_0018135,oculocutaneous albinism type 1
14,http://purl.obolibrary.org/obo/MONDO_0008753,alkaptonuria
154,http://purl.obolibrary.org/obo/MONDO_0017714,acyl-CoA dehydrogenase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0008723,very long chain acyl-CoA dehydrogenase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0008918,carnitine-acylcarnitine translocase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0008919,systemic primary carnitine deficiency disease
14,http://purl.obolibrary.org/obo/MONDO_0009520,3-hydroxy-3-methylglutaric aciduria
14,http://purl.obolibrary.org/obo/MONDO_0011614,3-hydroxy-3-methylglutaryl-CoA synthase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0012173,long chain 3-hydroxyacyl-CoA dehydrogenase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0012624,acyl-CoA dehydrogenase 9 deficiency
14,http://purl.obolibrary.org/obo/MONDO_0016203,hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency
56,http://purl.obolibrary.org/obo/MONDO_0100327,"hypercholanemia, familial"
168,http://purl.obolibrary.org/obo/MONDO_0009563,maple syrup urine disease
14,http://purl.obolibrary.org/obo/MONDO_0009603,3-hydroxyisobutyryl-CoA hydrolase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0009666,holocarboxylase synthetase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0013579,methylmalonate semialdehyde dehydrogenase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0013970,branched-chain keto acid dehydrogenase kinase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0009372,encephalopathy due to hydroxykynureninuria
14,http://purl.obolibrary.org/obo/MONDO_0010907,familial hypertryptophanemia
14,http://purl.obolibrary.org/obo/MONDO_0009529,pyruvate dehydrogenase E3 deficiency
84,http://purl.obolibrary.org/obo/MONDO_0017338,fatal multiple mitochondrial dysfunctions syndrome
14,http://purl.obolibrary.org/obo/MONDO_0013762,lipoic acid synthetase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0014576,lipoyl transferase 1 deficiency
14,http://purl.obolibrary.org/obo/MONDO_0014803,spasticity-ataxia-gait anomalies syndrome
56,http://purl.obolibrary.org/obo/MONDO_0100126,P5CS deficiency
28,http://purl.obolibrary.org/obo/MONDO_0009861,phenylketonuria
42,http://purl.obolibrary.org/obo/MONDO_0045014,tetrahydrobiopterin metabolic process disease
28,http://purl.obolibrary.org/obo/MONDO_0023419,hyperprolinemia
14,http://purl.obolibrary.org/obo/MONDO_0018590,ABeta2M amyloidosis
14,http://purl.obolibrary.org/obo/MONDO_0010209,xanthinuria type I
14,http://purl.obolibrary.org/obo/MONDO_0011346,xanthinuria type II
14,http://purl.obolibrary.org/obo/MONDO_0009251,"fructose-1,6-bisphosphatase deficiency"
28,http://purl.obolibrary.org/obo/MONDO_0017320,phosphoenolpyruvate carboxykinase deficiency
42,http://purl.obolibrary.org/obo/MONDO_0009949,pyruvate carboxylase deficiency disease
14,http://purl.obolibrary.org/obo/MONDO_0014332,hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency
14,http://purl.obolibrary.org/obo/MONDO_0017295,"glycerol kinase deficiency, juvenile form"
14,http://purl.obolibrary.org/obo/MONDO_0017296,"glycerol kinase deficiency, adult form"
14,http://purl.obolibrary.org/obo/MONDO_0007762,hyperlipoproteinemia type V
14,http://purl.obolibrary.org/obo/MONDO_0013533,hyperlipidemia due to hepatic triglyceride lipase deficiency
14,http://purl.obolibrary.org/obo/MONDO_0018473,hyperlipoproteinemia type 3
700,http://purl.obolibrary.org/obo/MONDO_0000688,inborn organic aciduria
168,http://purl.obolibrary.org/obo/MONDO_0004739,urea cycle disorder
14,http://purl.obolibrary.org/obo/MONDO_0007068,adenylosuccinate lyase deficiency
1078,http://purl.obolibrary.org/obo/MONDO_0019216,inborn disorder of amino acid transport
28,http://purl.obolibrary.org/obo/MONDO_0019228,inborn disorder of histidine metabolism
14,http://purl.obolibrary.org/obo/MONDO_0009388,hyperlysinemia
56,http://purl.obolibrary.org/obo/MONDO_0016543,hyperphenylalaninemia due to tetrahydrobiopterin deficiency
14,http://purl.obolibrary.org/obo/MONDO_0010379,Brunner syndrome
28,http://purl.obolibrary.org/obo/MONDO_0043209,albinism
14,http://purl.obolibrary.org/obo/MONDO_0013869,adenine phosphoribosyltransferase deficiency
224,http://purl.obolibrary.org/obo/MONDO_0019235,inborn disorder of phenylalanine and tyrosine metabolism
14,http://purl.obolibrary.org/obo/MONDO_0044304,hyperphenylalaninemia due to DNAJC12 deficiency
84,http://purl.obolibrary.org/obo/MONDO_0018328,homozygous familial hypercholesterolemia
28,http://purl.obolibrary.org/obo/MONDO_0010622,recessive X-linked ichthyosis
56,http://purl.obolibrary.org/obo/MONDO_0045008,cholesterol metabolism disease
14,http://purl.obolibrary.org/obo/MONDO_0009515,Norum disease
14,http://purl.obolibrary.org/obo/MONDO_0018274,GM3 synthase deficiency
84,http://purl.obolibrary.org/obo/MONDO_0002408,hereditary hyperbilirubinemia
42,http://purl.obolibrary.org/obo/MONDO_0018964,homocystinuria without methylmalonic aciduria
14,http://purl.obolibrary.org/obo/MONDO_0009852,hereditary intrinsic factor deficiency
42,http://purl.obolibrary.org/obo/MONDO_0017214,vitamin B12-responsive methylmalonic acidemia
