count,dis,dis_label
1493,http://purl.obolibrary.org/obo/MONDO_0859190,neurodevelopmental-craniofacial syndrome with variable renal and cardiac abnormalities
2171,http://purl.obolibrary.org/obo/MONDO_0859191,"biliary, renal, neurologic, and skeletal syndrome"
420,http://purl.obolibrary.org/obo/MONDO_0859194,Boudin-Mortier syndrome
378,http://purl.obolibrary.org/obo/MONDO_0859196,"Usmani-Riazuddin syndrome, autosomal recessive"
600,http://purl.obolibrary.org/obo/MONDO_0859197,"intellectual developmental disorder with hypotonia, impaired speech, and dysmorphic facies"
525,http://purl.obolibrary.org/obo/MONDO_0859198,"short stature, impaired intellectual development, microcephaly, hypotonia, and ocular anomalies"
1079,http://purl.obolibrary.org/obo/MONDO_0859199,developmental delay with or without intellectual impairment or behavioral abnormalities
992,http://purl.obolibrary.org/obo/MONDO_0859200,"cerebellar ataxia, brain abnormalities, and cardiac conduction defects"
567,http://purl.obolibrary.org/obo/MONDO_0859202,"developmental delay, hypotonia, musculoskeletal defects, and behavioral abnormalities"
147,http://purl.obolibrary.org/obo/MONDO_0859204,"fetal akinesia, respiratory insufficiency, microcephaly, polymicrogyria, and dysmorphic facies"
777,http://purl.obolibrary.org/obo/MONDO_0859208,Hengel-Maroofian-Schols syndrome
1029,http://purl.obolibrary.org/obo/MONDO_0859209,Zaki syndrome
102,http://purl.obolibrary.org/obo/MONDO_0859215,"dystonia, early-onset, and/or spastic paraplegia"
672,http://purl.obolibrary.org/obo/MONDO_0859218,developmental delay with variable neurologic and brain abnormalities
880,http://purl.obolibrary.org/obo/MONDO_0859219,Rauch-Steindl syndrome
652,http://purl.obolibrary.org/obo/MONDO_0859224,intellectual disability and myopathy syndrome
548,http://purl.obolibrary.org/obo/MONDO_0859229,"cerebellar dysfunction, impaired intellectual development, and hypogonadotropic hypogonadism"
857,http://purl.obolibrary.org/obo/MONDO_0859230,Kury-Isidor syndrome
615,http://purl.obolibrary.org/obo/MONDO_0859231,"macrocephaly, neurodevelopmental delay, lymphoid hyperplasia, and persistent fetal hemoglobin"
362,http://purl.obolibrary.org/obo/MONDO_0859240,intellectual developmental disorder with or without peripheral neuropathy
672,http://purl.obolibrary.org/obo/MONDO_0859247,neurocardiofaciodigital syndrome
17,http://purl.obolibrary.org/obo/MONDO_0859248,"corneal dystrophy, punctiform and polychromatic pre-descemet"
294,http://purl.obolibrary.org/obo/MONDO_0859253,"osteoporosis, childhood- or juvenile-onset, with developmental delay"
334,http://purl.obolibrary.org/obo/MONDO_0859254,hepatorenocardiac degenerative fibrosis
485,http://purl.obolibrary.org/obo/MONDO_0859262,ACCES syndrome
210,http://purl.obolibrary.org/obo/MONDO_0859263,"developmental delay, impaired speech, and behavioral abnormalities, with or without seizures"
1176,http://purl.obolibrary.org/obo/MONDO_0859276,primordial dwarfism-immunodeficiency-lipodystrophy syndrome
420,http://purl.obolibrary.org/obo/MONDO_0859277,intellectual developmental disorder with muscle tone abnormalities and distal skeletal defects
126,http://purl.obolibrary.org/obo/MONDO_0859278,"keratoderma-ichthyosis-deafness syndrome, autosomal recessive"
462,http://purl.obolibrary.org/obo/MONDO_0859280,"developmental delay, hypotonia, and impaired language"
420,http://purl.obolibrary.org/obo/MONDO_0859281,intellectual developmental disorder with autism and dysmorphic facies
148,http://purl.obolibrary.org/obo/MONDO_0859288,bone marrow failure and diabetes mellitus syndrome
336,http://purl.obolibrary.org/obo/MONDO_0859292,"developmental delay, behavioral abnormalities, and neuropsychiatric disorders"
231,http://purl.obolibrary.org/obo/MONDO_0859302,hypermetabolism due to uncoupled mitochondrial oxidative phosphorylation 2
294,http://purl.obolibrary.org/obo/MONDO_0859303,intellectual developmental disorder with ocular anomalies and distinctive facial features
1113,http://purl.obolibrary.org/obo/MONDO_0859306,developmental delay with variable intellectual disability and dysmorphic facies
427,http://purl.obolibrary.org/obo/MONDO_0859322,"myopathy with myalgia, increased serum creatine kinase, and with or without episodic rhabdomyolysis 1"
538,http://purl.obolibrary.org/obo/MONDO_0859324,"developmental delay, language impairment, and ocular abnormalities"
840,http://purl.obolibrary.org/obo/MONDO_0859331,Rabin-Pappas syndrome
697,http://purl.obolibrary.org/obo/MONDO_0859336,"muscular dystrophy, congenital, with or without seizures"
127,http://purl.obolibrary.org/obo/MONDO_0859351,obesity and hypopigmentation
212,http://purl.obolibrary.org/obo/MONDO_0859369,"joint contractures, osteochondromas, and B-cell lymphoma"
798,http://purl.obolibrary.org/obo/MONDO_0859370,"respiratory infections, recurrent, and failure to thrive with or without diarrhea"
533,http://purl.obolibrary.org/obo/MONDO_0859375,"developmental delay with hypotonia, myopathy, and brain abnormalities"
1554,http://purl.obolibrary.org/obo/MONDO_0859393,Atelis syndrome
210,http://purl.obolibrary.org/obo/MONDO_0957204,autoinflammation with pulmonary and cutaneous vasculitis
972,http://purl.obolibrary.org/obo/MONDO_0957210,neurooculorenal syndrome
51,http://purl.obolibrary.org/obo/MONDO_0957260,combined low LDL and fibrinogen
84,http://purl.obolibrary.org/obo/MONDO_0957268,hypersulfaturia
105,http://purl.obolibrary.org/obo/MONDO_0957307,woolly hair-skin fragility syndrome
189,http://purl.obolibrary.org/obo/MONDO_0957497,disabling pansclerotic morphea of childhood
315,http://purl.obolibrary.org/obo/MONDO_0957561,"encephalitis, acute, infection-induced, susceptibility to, 12"
548,http://purl.obolibrary.org/obo/MONDO_0957563,"cranial dysinnervation disorder, congenital, with absent corneal reflex and developmental delay"
63,http://purl.obolibrary.org/obo/MONDO_0957564,"congenital smooth muscle hamartoma, with or without hemihypertrophy"
149,http://purl.obolibrary.org/obo/MONDO_0957575,"amegakaryocytic thrombocytopenia, congenital, 2"
294,http://purl.obolibrary.org/obo/MONDO_0957790,"immune dysregulation, autoimmunity, and autoinflammation"
725,http://purl.obolibrary.org/obo/MONDO_0957795,arrhythmogenic cardiomyopathy with variable ectodermal abnormalities
505,http://purl.obolibrary.org/obo/MONDO_0957810,"developmental delay, dysmorphic facies, and brain anomalies"
606,http://purl.obolibrary.org/obo/MONDO_0957815,developmental delay with or without epilepsy
588,http://purl.obolibrary.org/obo/MONDO_0957832,craniometadiaphyseal osteosclerosis with hip dysplasia
84,http://purl.obolibrary.org/obo/MONDO_0958237,isolated hyperferritinemia
294,http://purl.obolibrary.org/obo/MONDO_0968982,autoinflammation with episodic fever and immune dysregulation
735,http://purl.obolibrary.org/obo/MONDO_0971173,autoinflammation with arthritis and vasculitis
357,http://purl.obolibrary.org/obo/MONDO_0975951,"spastic paraplegia, mitochondrial"
336,http://purl.obolibrary.org/obo/MONDO_0976136,ocular pterygium-digital keloid dysplasia syndrome
2155,http://purl.obolibrary.org/obo/MONDO_0980727,developmental delay with variable cardiac and renal congenital anomalies and dysmorphic facies
1071,http://purl.obolibrary.org/obo/MONDO_0980728,developmental delay with sleep apnea
1160,http://purl.obolibrary.org/obo/MONDO_0980746,"intellectual developmental disorder, autosomal recessive 84"
3339,http://purl.obolibrary.org/obo/MONDO_0980748,"intellectual developmental disorder, autosomal dominant 77"
5427,http://purl.obolibrary.org/obo/MONDO_0000141,mosaic variegated aneuploidy syndrome
156738,http://purl.obolibrary.org/obo/MONDO_0000761,syndrome caused by partial chromosomal deletion
55566,http://purl.obolibrary.org/obo/MONDO_0000762,syndrome caused by partial chromosomal duplication
11309,http://purl.obolibrary.org/obo/MONDO_0700086,uniparental disomy
9535,http://purl.obolibrary.org/obo/MONDO_0700091,ring chromosome disorder
19557,http://purl.obolibrary.org/obo/MONDO_0700064,aneuploidy
867,http://purl.obolibrary.org/obo/MONDO_0019934,polyploidy
710,http://purl.obolibrary.org/obo/MONDO_0018027,duplication/inversion 15q11
194857,http://purl.obolibrary.org/obo/MONDO_0020049,autosomal anomaly
22037,http://purl.obolibrary.org/obo/MONDO_0020058,gonosome anomaly
862,http://purl.obolibrary.org/obo/MONDO_0859081,chromosome Xq13 duplication syndrome
735,http://purl.obolibrary.org/obo/MONDO_0859155,"chromosome 1p36 deletion syndrome, proximal"
249,http://purl.obolibrary.org/obo/MONDO_0859210,chromosome 16q12 duplication syndrome
116,http://purl.obolibrary.org/obo/MONDO_0021075,neoplastic polyp
16,http://purl.obolibrary.org/obo/MONDO_0010811,benign prostatic hyperplasia
99035,http://purl.obolibrary.org/obo/MONDO_0005070,neoplasm
112,http://purl.obolibrary.org/obo/MONDO_0024882,secondary neoplasm
3147,http://purl.obolibrary.org/obo/MONDO_0021674,post-viral disorder
14,http://purl.obolibrary.org/obo/MONDO_0005491,Chagas cardiomyopathy
640,http://purl.obolibrary.org/obo/MONDO_0021673,post-bacterial disorder
969,http://purl.obolibrary.org/obo/MONDO_0018837,postinfectious vasculitis
1445,http://purl.obolibrary.org/obo/MONDO_0034103,infection-related hemolytic uremic syndrome
7952,http://purl.obolibrary.org/obo/MONDO_0002041,fungal infectious disease
20824,http://purl.obolibrary.org/obo/MONDO_0005108,viral infectious disease
17744,http://purl.obolibrary.org/obo/MONDO_0100120,vector-borne disease
255,http://purl.obolibrary.org/obo/MONDO_0021747,Acanthamoeba infectious disease
13589,http://purl.obolibrary.org/obo/MONDO_0005135,parasitic infectious disease
22334,http://purl.obolibrary.org/obo/MONDO_0005113,bacterial infectious disease
14,http://purl.obolibrary.org/obo/MONDO_0004522,infectious peritonitis
221,http://purl.obolibrary.org/obo/MONDO_0043544,nosocomial infection
42,http://purl.obolibrary.org/obo/MONDO_1040015,infectious disease with sepsis
14,http://purl.obolibrary.org/obo/MONDO_0005704,Ciliophora infectious disease
6889,http://purl.obolibrary.org/obo/MONDO_0600002,hemorrhagic fever
1683,http://purl.obolibrary.org/obo/MONDO_0002470,photosensitive trichothiodystrophy
16,http://purl.obolibrary.org/obo/MONDO_0015643,photosensitive epilepsy
42,http://purl.obolibrary.org/obo/MONDO_0022736,occupational lung disease
1598,http://purl.obolibrary.org/obo/MONDO_0700222,disease related to hematopoietic stem cell transplant
272,http://purl.obolibrary.org/obo/MONDO_0019088,post-transplant lymphoproliferative disease
153,http://purl.obolibrary.org/obo/MONDO_0800373,carbon monoxide poisoning
374,http://purl.obolibrary.org/obo/MONDO_0800390,chemotherapy-induced toxicity
14,http://purl.obolibrary.org/obo/MONDO_0016588,infantile mercury poisoning
68,http://purl.obolibrary.org/obo/MONDO_0017394,ketamine-induced biliary dilatation
340,http://purl.obolibrary.org/obo/MONDO_0017640,cyanide-induced parkinsonism
493,http://purl.obolibrary.org/obo/MONDO_0017859,colchicine poisoning
493,http://purl.obolibrary.org/obo/MONDO_0017860,methanol poisoning
748,http://purl.obolibrary.org/obo/MONDO_0017861,ethylene glycol poisoning
1020,http://purl.obolibrary.org/obo/MONDO_0018019,lead poisoning
357,http://purl.obolibrary.org/obo/MONDO_0018020,mercury poisoning
578,http://purl.obolibrary.org/obo/MONDO_0018669,snakebite envenomation
986,http://purl.obolibrary.org/obo/MONDO_0018755,scorpion envenomation
1071,http://purl.obolibrary.org/obo/MONDO_0019544,cocaine intoxication
172,http://purl.obolibrary.org/obo/MONDO_0700081,newborn respiratory distress syndrome
14,http://purl.obolibrary.org/obo/MONDO_0003337,acute hemorrhagic encephalitis
1450,http://purl.obolibrary.org/obo/MONDO_0020601,mosquito-borne viral encephalitis
628,http://purl.obolibrary.org/obo/MONDO_0009835,subacute sclerosing panencephalitis
510,http://purl.obolibrary.org/obo/MONDO_0012521,herpes simplex encephalitis
1141,http://purl.obolibrary.org/obo/MONDO_0017572,tick-borne encephalitis
510,http://purl.obolibrary.org/obo/MONDO_0019384,encephalitis lethargica
816,http://purl.obolibrary.org/obo/MONDO_0016019,Rasmussen subacute encephalitis
799,http://purl.obolibrary.org/obo/MONDO_0019208,Bickerstaff brainstem encephalitis
14,http://purl.obolibrary.org/obo/MONDO_0020648,rubella encephalitis
14,http://purl.obolibrary.org/obo/MONDO_0000875,adult acute monocytic leukemia
153,http://purl.obolibrary.org/obo/MONDO_0017858,acute erythroid leukemia
153,http://purl.obolibrary.org/obo/MONDO_0018871,acute myelomonocytic leukemia M4
255,http://purl.obolibrary.org/obo/MONDO_0019455,acute panmyelosis with myelofibrosis
644,http://purl.obolibrary.org/obo/MONDO_0012883,acute promyelocytic leukemia
124,http://purl.obolibrary.org/obo/MONDO_0021348,neoplasm of testis
14,http://purl.obolibrary.org/obo/MONDO_0023554,acquired testicular failure
127,http://purl.obolibrary.org/obo/MONDO_0024665,indeterminate sex and/or pseudohermaphroditism
12236,http://purl.obolibrary.org/obo/MONDO_0017975,sex chromosome disorder of sex development
16573,http://purl.obolibrary.org/obo/MONDO_0020040,46 XY differences of sex development
1620,http://purl.obolibrary.org/obo/MONDO_0017576,"46,XX disorder of sex development"
238,http://purl.obolibrary.org/obo/MONDO_0016281,"46,XX ovotesticular disorder of sex development"
769,http://purl.obolibrary.org/obo/MONDO_0021068,ovarian neoplasm
22285,http://purl.obolibrary.org/obo/MONDO_0001889,ovarian dysfunction
14174,http://purl.obolibrary.org/obo/MONDO_0001967,gonadal dysgenesis
219,http://purl.obolibrary.org/obo/MONDO_0002697,ovarian gonadoblastoma
53,http://purl.obolibrary.org/obo/MONDO_0005836,male reproductive organ cancer
413,http://purl.obolibrary.org/obo/MONDO_0001416,female reproductive organ cancer
728,http://purl.obolibrary.org/obo/MONDO_0002109,pituitary cancer
475,http://purl.obolibrary.org/obo/MONDO_0000624,benign female reproductive system neoplasm
255,http://purl.obolibrary.org/obo/MONDO_0024988,sex cord-stromal benign neoplasm
309,http://purl.obolibrary.org/obo/MONDO_0021353,tumor of uterus
48,http://purl.obolibrary.org/obo/MONDO_0006895,penile neoplasm
4715,http://purl.obolibrary.org/obo/MONDO_0003604,functioning pituitary gland neoplasm
6953,http://purl.obolibrary.org/obo/MONDO_0006373,pituitary gland adenoma
850,http://purl.obolibrary.org/obo/MONDO_0003430,prolactin producing pituitary tumor
986,http://purl.obolibrary.org/obo/MONDO_0003603,non-functioning pituitary gland neoplasm
562,http://purl.obolibrary.org/obo/MONDO_0019927,growth hormone-producing pituitary gland neoplasm
14,http://purl.obolibrary.org/obo/MONDO_0045058,ACTH-producing pituitary gland neoplasm
53,http://purl.obolibrary.org/obo/MONDO_0008315,prostate cancer
28,http://purl.obolibrary.org/obo/MONDO_0003125,testicular sex cord-stromal neoplasm
255,http://purl.obolibrary.org/obo/MONDO_0700036,fibrothecoma
488,http://purl.obolibrary.org/obo/MONDO_0021657,ovarian sex cord-stromal tumor
366,http://purl.obolibrary.org/obo/MONDO_0018394,male infertility with teratozoospermia due to single gene mutation
176,http://purl.obolibrary.org/obo/MONDO_0015607,partial chromosome Y deletion
117,http://purl.obolibrary.org/obo/MONDO_0035153,male infertility due to acephalic spermatozoa
48,http://purl.obolibrary.org/obo/MONDO_0002256,cervix disorder
16,http://purl.obolibrary.org/obo/MONDO_0000931,endometrial disorder
14,http://purl.obolibrary.org/obo/MONDO_0001551,ulceration of vulva
42,http://purl.obolibrary.org/obo/MONDO_0014342,female infertility due to zona pellucida defect
100,http://purl.obolibrary.org/obo/MONDO_0044626,female infertility due to oocyte meiotic arrest
1758,http://purl.obolibrary.org/obo/MONDO_0015830,partial bilateral aplasia of the mullerian ducts
697,http://purl.obolibrary.org/obo/MONDO_0001259,pituitary gland infarction
5166,http://purl.obolibrary.org/obo/MONDO_0006793,hyperpituitarism
544,http://purl.obolibrary.org/obo/MONDO_0019838,adenohypophysitis
595,http://purl.obolibrary.org/obo/MONDO_0019839,panhypophysitis
42,http://purl.obolibrary.org/obo/MONDO_0020837,oocyte maturation defect 5
38,http://purl.obolibrary.org/obo/MONDO_0021573,oocyte maturation defect 2
21,http://purl.obolibrary.org/obo/MONDO_0021574,oocyte maturation defect 3
42,http://purl.obolibrary.org/obo/MONDO_0021575,oocyte maturation defect 4
21,http://purl.obolibrary.org/obo/MONDO_0030490,oocyte maturation defect 11
42,http://purl.obolibrary.org/obo/MONDO_0030523,oocyte maturation defect 12
63,http://purl.obolibrary.org/obo/MONDO_0030925,oocyte maturation defect 10
34,http://purl.obolibrary.org/obo/MONDO_0032696,oocyte maturation defect 6
34,http://purl.obolibrary.org/obo/MONDO_0032810,oocyte maturation defect 7
84,http://purl.obolibrary.org/obo/MONDO_0033564,oocyte maturation defect 8
84,http://purl.obolibrary.org/obo/MONDO_0033565,oocyte maturation defect 9
42,http://purl.obolibrary.org/obo/MONDO_0859330,oocyte maturation defect 13
42,http://purl.obolibrary.org/obo/MONDO_0859521,oocyte maturation defect 14
42,http://purl.obolibrary.org/obo/MONDO_0957220,oocyte/zygote/embryo maturation arrest 17
21,http://purl.obolibrary.org/obo/MONDO_0957230,oocyte/zygote/embryo maturation arrest 18
21,http://purl.obolibrary.org/obo/MONDO_0957231,oocyte/zygote/embryo maturation arrest 19
42,http://purl.obolibrary.org/obo/MONDO_0957278,oocyte/zygote/embryo maturation arrest 20
43,http://purl.obolibrary.org/obo/MONDO_0957961,oocyte/zygote/embryo maturation arrest 21
90,http://purl.obolibrary.org/obo/MONDO_0976137,oocyte/zygote/embryo maturation arrest 22
69,http://purl.obolibrary.org/obo/MONDO_0979231,oocyte/zygote/embryo maturation arrest 23
63,http://purl.obolibrary.org/obo/MONDO_0979232,oocyte/zygote/embryo maturation arrest 24
63,http://purl.obolibrary.org/obo/MONDO_0980964,oocyte/zygote/embryo maturation arrest 25
33,http://purl.obolibrary.org/obo/MONDO_1010200,oocyte/zygote/embryo maturation arrest 16
51,http://purl.obolibrary.org/obo/MONDO_0014844,premature ovarian failure 12
130,http://purl.obolibrary.org/obo/MONDO_0014847,spermatogenic failure 15
1132,http://purl.obolibrary.org/obo/MONDO_0007000,Treponema infectious disease
14,http://purl.obolibrary.org/obo/MONDO_0005777,granuloma inguinale
150,http://purl.obolibrary.org/obo/MONDO_0005109,HIV infectious disease
468,http://purl.obolibrary.org/obo/MONDO_0007953,Binder syndrome
16,http://purl.obolibrary.org/obo/MONDO_0100469,"anosmia, isolated congenital, X-linked"
32,http://purl.obolibrary.org/obo/MONDO_0008164,otosclerosis 1
32,http://purl.obolibrary.org/obo/MONDO_0011999,otosclerosis 3
32,http://purl.obolibrary.org/obo/MONDO_0012696,otosclerosis 4
104,http://purl.obolibrary.org/obo/MONDO_0012697,otosclerosis 7
32,http://purl.obolibrary.org/obo/MONDO_0012797,otosclerosis 8
16,http://purl.obolibrary.org/obo/MONDO_0014264,otosclerosis 10
76,http://purl.obolibrary.org/obo/MONDO_0957928,otosclerosis 11
42,http://purl.obolibrary.org/obo/MONDO_0968980,otosclerosis 12
1369,http://purl.obolibrary.org/obo/MONDO_0001334,hypertrichosis of eyelid
16,http://purl.obolibrary.org/obo/MONDO_0010887,isolated anterior cervical hypertrichosis
306,http://purl.obolibrary.org/obo/MONDO_0016380,acquired hypertrichosis lanuginosa
63,http://purl.obolibrary.org/obo/MONDO_0007805,hypotrichosis 2
246,http://purl.obolibrary.org/obo/MONDO_0010206,hypotrichosis 8
265,http://purl.obolibrary.org/obo/MONDO_0011452,hypotrichosis 7
178,http://purl.obolibrary.org/obo/MONDO_0011549,hypotrichosis 1
164,http://purl.obolibrary.org/obo/MONDO_0011932,hypotrichosis 6
377,http://purl.obolibrary.org/obo/MONDO_0018631,Marie Unna hereditary hypotrichosis
105,http://purl.obolibrary.org/obo/MONDO_0013514,hypotrichosis 3
168,http://purl.obolibrary.org/obo/MONDO_0013649,hypotrichosis 9
126,http://purl.obolibrary.org/obo/MONDO_0013650,hypotrichosis 10
94,http://purl.obolibrary.org/obo/MONDO_0014027,hypotrichosis 11
227,http://purl.obolibrary.org/obo/MONDO_0014384,hypotrichosis 12
126,http://purl.obolibrary.org/obo/MONDO_0014390,hypotrichosis 13
105,http://purl.obolibrary.org/obo/MONDO_0032649,hypotrichosis 14
21,http://purl.obolibrary.org/obo/MONDO_0859341,hypotrichosis 15
119,http://purl.obolibrary.org/obo/MONDO_0007564,pilomatrixoma
51,http://purl.obolibrary.org/obo/MONDO_0018850,proliferating trichilemmal cyst
8277,http://purl.obolibrary.org/obo/MONDO_0004907,alopecia
50,http://purl.obolibrary.org/obo/MONDO_0008388,ringed hair disease
170,http://purl.obolibrary.org/obo/MONDO_0008598,trichodysplasia-xeroderma syndrome
287,http://purl.obolibrary.org/obo/MONDO_0008621,uncombable hair syndrome
1124,http://purl.obolibrary.org/obo/MONDO_0008686,isolated familial wooly hair disorder
249,http://purl.obolibrary.org/obo/MONDO_0009870,pili torti
34,http://purl.obolibrary.org/obo/MONDO_0019120,pili bifurcati
34,http://purl.obolibrary.org/obo/MONDO_0019330,pili gemini
93,http://purl.obolibrary.org/obo/MONDO_0008485,sebocystomatosis
99,http://purl.obolibrary.org/obo/MONDO_0002381,sweat gland neoplasm
14,http://purl.obolibrary.org/obo/MONDO_0006973,skin appendage carcinoma
182,http://purl.obolibrary.org/obo/MONDO_0004678,dermatophytosis
561,http://purl.obolibrary.org/obo/MONDO_0015908,chromomycosis
14,http://purl.obolibrary.org/obo/MONDO_0000879,cutaneous candidiasis
14,http://purl.obolibrary.org/obo/MONDO_0005983,tinea favosa
323,http://purl.obolibrary.org/obo/MONDO_0024666,benign epithelial skin neoplasm
931,http://purl.obolibrary.org/obo/MONDO_0003110,skin hemangioma
7575,http://purl.obolibrary.org/obo/MONDO_0005073,melanocytic nevus
1027,http://purl.obolibrary.org/obo/MONDO_0021605,benign eyelid neoplasm
1679,http://purl.obolibrary.org/obo/MONDO_0018898,primary cutaneous lymphoma
302,http://purl.obolibrary.org/obo/MONDO_0002656,skin carcinoma
14,http://purl.obolibrary.org/obo/MONDO_0002206,sweat gland cancer
288,http://purl.obolibrary.org/obo/MONDO_0003363,malignant dermis tumor
523,http://purl.obolibrary.org/obo/MONDO_0000005,"alopecia, isolated"
764,http://purl.obolibrary.org/obo/MONDO_0000118,reticulate pigment disorder
1751,http://purl.obolibrary.org/obo/MONDO_0018855,keratosis pilaris atrophicans
205,http://purl.obolibrary.org/obo/MONDO_0000736,dyschromatosis universalis hereditaria
34,http://purl.obolibrary.org/obo/MONDO_0008420,seborrheic keratosis
20744,http://purl.obolibrary.org/obo/MONDO_0019276,inherited epidermolysis bullosa
563,http://purl.obolibrary.org/obo/MONDO_0006602,porokeratosis
64,http://purl.obolibrary.org/obo/MONDO_0007046,hereditary papulotranslucent acrokeratoderma
333,http://purl.obolibrary.org/obo/MONDO_0007048,acrokeratosis verruciformis
249,http://purl.obolibrary.org/obo/MONDO_0007101,familial primary localized cutaneous amyloidosis
473,http://purl.obolibrary.org/obo/MONDO_0007145,aplasia cutis congenita
445,http://purl.obolibrary.org/obo/MONDO_0007203,blue rubber bleb nevus
650,http://purl.obolibrary.org/obo/MONDO_0007417,Darier disease
84,http://purl.obolibrary.org/obo/MONDO_0007447,autosomal dominant vibratory urticaria
468,http://purl.obolibrary.org/obo/MONDO_0007507,absence of fingerprints-congenital milia syndrome
634,http://purl.obolibrary.org/obo/MONDO_0007574,spinocerebellar ataxia type 34
48,http://purl.obolibrary.org/obo/MONDO_0007619,isolated congenital adermatoglyphia
209,http://purl.obolibrary.org/obo/MONDO_0024516,familial acne inversa
116,http://purl.obolibrary.org/obo/MONDO_0007747,isolated hyperchlorhidrosis
85,http://purl.obolibrary.org/obo/MONDO_0007757,hyperkeratosis-hyperpigmentation syndrome
118,http://purl.obolibrary.org/obo/MONDO_0007771,"hyperpigmentation with or without hypopigmentation, familial progressive"
18614,http://purl.obolibrary.org/obo/MONDO_0019272,hereditary palmoplantar keratoderma
16,http://purl.obolibrary.org/obo/MONDO_0007902,"lichen planus, familial"
602,http://purl.obolibrary.org/obo/MONDO_0008009,monilethrix
847,http://purl.obolibrary.org/obo/MONDO_0008017,hereditary mucoepithelial dysplasia
2617,http://purl.obolibrary.org/obo/MONDO_0016063,Cowden disease
236,http://purl.obolibrary.org/obo/MONDO_0008093,"nevus, epidermal"
407,http://purl.obolibrary.org/obo/MONDO_0008094,familial multiple nevi flammei
101,http://purl.obolibrary.org/obo/MONDO_0008218,Hailey-Hailey disease
373,http://purl.obolibrary.org/obo/MONDO_0008251,familial pityriasis rubra pilaris
1317,http://purl.obolibrary.org/obo/MONDO_0008436,Sneddon syndrome
753,http://purl.obolibrary.org/obo/MONDO_0008492,stiff skin syndrome
16,http://purl.obolibrary.org/obo/MONDO_0008594,familial multiple discoid fibromas
16,http://purl.obolibrary.org/obo/MONDO_0008632,"urticaria, aquagenic"
16,http://purl.obolibrary.org/obo/MONDO_0008634,"urticaria, familial localized heat"
90,http://purl.obolibrary.org/obo/MONDO_0015748,hereditary mucosal leukokeratosis
2132,http://purl.obolibrary.org/obo/MONDO_0008695,VPS13A-related neurodegenerative disease
3373,http://purl.obolibrary.org/obo/MONDO_0018910,oculocutaneous albinism
21559,http://purl.obolibrary.org/obo/MONDO_0015951,hereditary photodermatosis
15007,http://purl.obolibrary.org/obo/MONDO_0015947,inherited ichthyosis
92,http://purl.obolibrary.org/obo/MONDO_0009081,"deafness, congenital, with total albinism"
80,http://purl.obolibrary.org/obo/MONDO_0009306,combined immunodeficiency with skin granulomas
774,http://purl.obolibrary.org/obo/MONDO_0009530,lipoid proteinosis
32,http://purl.obolibrary.org/obo/MONDO_0009755,neutrophil actin dysfunction
3550,http://purl.obolibrary.org/obo/MONDO_0018163,autosomal recessive cutis laxa type 2A
205,http://purl.obolibrary.org/obo/MONDO_0010403,albinism-hearing loss syndrome
17,http://purl.obolibrary.org/obo/MONDO_0011024,"dermatitis herpetiformis, familial"
166,http://purl.obolibrary.org/obo/MONDO_0011169,keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome
1902,http://purl.obolibrary.org/obo/MONDO_0011273,H syndrome
821,http://purl.obolibrary.org/obo/MONDO_0011405,poikiloderma with neutropenia
96,http://purl.obolibrary.org/obo/MONDO_0011605,generalized basaloid follicular hamartoma syndrome
68,http://purl.obolibrary.org/obo/MONDO_0012446,seborrhea-like dermatitis with psoriasiform elements
1990,http://purl.obolibrary.org/obo/MONDO_0019623,hereditary angioedema
353,http://purl.obolibrary.org/obo/MONDO_0012570,body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency
355,http://purl.obolibrary.org/obo/MONDO_0013806,familial cutaneous telangiectasia and oropharyngeal predisposition cancer syndrome
290,http://purl.obolibrary.org/obo/MONDO_0014355,"cardiomyopathy, dilated, with wooly hair, keratoderma, and tooth agenesis"
1020,http://purl.obolibrary.org/obo/MONDO_0014755,"skin creases, congenital symmetric circumferential, 2"
289,http://purl.obolibrary.org/obo/MONDO_0014873,nevus comedonicus syndrome
953,http://purl.obolibrary.org/obo/MONDO_0014886,severe growth deficiency-strabismus-extensive dermal melanocytosis-intellectual disability syndrome
133,http://purl.obolibrary.org/obo/MONDO_0017197,osteopathia striata-pigmentary dermopathy-white forelock syndrome
119,http://purl.obolibrary.org/obo/MONDO_0018851,familial keratoacanthoma
340,http://purl.obolibrary.org/obo/MONDO_0018893,Cobb syndrome
1594,http://purl.obolibrary.org/obo/MONDO_0020603,X-linked chondrodysplasia punctata 2
665,http://purl.obolibrary.org/obo/MONDO_0020738,multiple benign circumferential skin creases on limbs 1
32,http://purl.obolibrary.org/obo/MONDO_0021582,lentigo
16,http://purl.obolibrary.org/obo/MONDO_0043003,familial acanthosis nigricans
645,http://purl.obolibrary.org/obo/MONDO_0044792,large congenital melanocytic nevus
168,http://purl.obolibrary.org/obo/MONDO_0859355,inflammatory poikiloderma with hair abnormalities and acral keratoses
7801,http://purl.obolibrary.org/obo/MONDO_0019289,hyperpigmentation of the skin
15909,http://purl.obolibrary.org/obo/MONDO_0019290,hypopigmentation of the skin
136,http://purl.obolibrary.org/obo/MONDO_0016574,hypo- and hypermelanotic cutaneous macules-retarded growth-intellectual disability syndrome
940,http://purl.obolibrary.org/obo/MONDO_0000136,keratosis follicularis spinulosa decalvans
